"System_Dt","Policy_No","Description_ID","Description","Due_Dt","Currency_ID","Currency","Amount_Due","Received_Dt","Amount_Received","Reversal_Flag","Payment_Method_ID","Payment_Method"
"2023-10-01","QN10030295","5","Payment Renewal Premium","2022-12-09","16","USD","3000.00000000000","2022-12-08","3000.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030295","5","Payment Renewal Premium","2023-01-09","16","USD","3000.00000000000","2023-01-08","3000.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030295","5","Payment Renewal Premium","2023-02-09","16","USD","3500.00000000000","2023-02-08","3500.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030295","5","Payment Renewal Premium","2023-03-09","16","USD","3500.00000000000","2023-03-08","3500.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030295","5","Payment Renewal Premium","2023-04-09","16","USD","3500.00000000000","2023-04-05","3500.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030295","5","Payment Renewal Premium","2023-05-09","16","USD","3500.00000000000","2023-05-08","3500.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030295","5","Payment Renewal Premium","2023-06-09","16","USD","3500.00000000000","2023-06-08","3500.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030295","5","Payment Renewal Premium","2023-07-09","16","USD","3500.00000000000","2023-07-06","3500.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030295","5","Payment Renewal Premium","2023-08-09","16","USD","3500.00000000000","2023-08-08","3500.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030295","5","Payment Renewal Premium","2023-09-09","16","USD","3500.00000000000","2023-09-07","3500.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030295","10","Reversal","2023-01-09","16","USD","-3000.00000000000","2023-01-16","-3000.00000000000","1","10","REV"
"2023-10-01","QN10030613","2","Payment","2019-07-08","16","USD","2000.00000000000","2019-07-10","2000.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030613","5","Payment Renewal Premium","2017-11-08","16","USD","1500.00000000000","2017-11-08","1500.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030613","5","Payment Renewal Premium","2017-12-08","16","USD","1500.00000000000","2017-12-07","1500.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030613","5","Payment Renewal Premium","2018-01-08","16","USD","1500.00000000000","2018-01-07","1500.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030613","5","Payment Renewal Premium","2018-02-08","16","USD","1500.00000000000","2018-02-08","1500.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030613","5","Payment Renewal Premium","2018-03-08","16","USD","1500.00000000000","2018-03-08","1500.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030613","5","Payment Renewal Premium","2018-04-08","16","USD","1500.00000000000","2018-04-08","1500.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030613","5","Payment Renewal Premium","2018-05-08","16","USD","1500.00000000000","2018-05-08","1500.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030613","5","Payment Renewal Premium","2018-06-08","16","USD","1500.00000000000","2018-06-10","1500.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030613","5","Payment Renewal Premium","2018-07-08","16","USD","1500.00000000000","2018-07-08","1500.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030613","5","Payment Renewal Premium","2018-08-08","16","USD","1500.00000000000","2018-08-08","1500.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030613","5","Payment Renewal Premium","2018-09-08","16","USD","1500.00000000000","2018-09-10","1500.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030613","5","Payment Renewal Premium","2018-10-08","16","USD","1500.00000000000","2018-10-08","1500.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030613","5","Payment Renewal Premium","2018-11-08","16","USD","1500.00000000000","2018-11-08","1500.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030613","5","Payment Renewal Premium","2018-12-08","16","USD","1500.00000000000","2018-12-10","1500.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030613","5","Payment Renewal Premium","2019-01-08","16","USD","1500.00000000000","2019-01-08","1500.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030613","5","Payment Renewal Premium","2019-02-08","16","USD","1500.00000000000","2019-02-10","1500.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030613","5","Payment Renewal Premium","2019-03-08","16","USD","1500.00000000000","2019-03-10","1500.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030613","5","Payment Renewal Premium","2019-04-08","16","USD","1500.00000000000","2019-04-08","1500.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030613","5","Payment Renewal Premium","2019-05-08","16","USD","1500.00000000000","2019-05-08","1500.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030613","5","Payment Renewal Premium","2019-06-08","16","USD","1500.00000000000","2019-06-09","1500.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030613","5","Payment Renewal Premium","2019-07-08","16","USD","1500.00000000000","2019-07-08","1500.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030613","5","Payment Renewal Premium","2019-08-08","16","USD","2000.00000000000","2019-08-08","2000.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030613","5","Payment Renewal Premium","2019-09-08","16","USD","2000.00000000000","2019-09-08","2000.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030613","5","Payment Renewal Premium","2019-10-08","16","USD","2000.00000000000","2019-10-08","2000.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030613","5","Payment Renewal Premium","2019-11-08","16","USD","2000.00000000000","2019-11-10","2000.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030613","5","Payment Renewal Premium","2019-12-08","16","USD","2000.00000000000","2019-12-08","2000.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030613","5","Payment Renewal Premium","2020-01-08","16","USD","2000.00000000000","2020-01-08","2000.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030613","5","Payment Renewal Premium","2020-02-08","16","USD","2000.00000000000","2020-02-09","2000.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030613","5","Payment Renewal Premium","2020-03-08","16","USD","2000.00000000000","2020-03-08","2000.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030613","5","Payment Renewal Premium","2020-04-08","16","USD","2000.00000000000","2020-04-08","2000.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030613","5","Payment Renewal Premium","2020-05-08","16","USD","2000.00000000000","2020-05-10","2000.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030613","5","Payment Renewal Premium","2020-06-08","16","USD","2000.00000000000","2020-06-08","2000.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030613","5","Payment Renewal Premium","2020-07-08","16","USD","2000.00000000000","2020-07-08","2000.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030613","5","Payment Renewal Premium","2020-08-08","16","USD","2000.00000000000","2020-08-09","2000.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030613","5","Payment Renewal Premium","2020-09-08","16","USD","2000.00000000000","2020-09-08","2000.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030613","5","Payment Renewal Premium","2020-10-08","16","USD","2000.00000000000","2020-10-08","2000.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030613","5","Payment Renewal Premium","2020-11-08","16","USD","2000.00000000000","2020-11-08","2000.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030613","5","Payment Renewal Premium","2020-12-08","16","USD","2000.00000000000","2021-01-25","2000.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030613","5","Payment Renewal Premium","2021-01-08","16","USD","2000.00000000000","2021-01-26","2000.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030613","5","Payment Renewal Premium","2021-02-08","16","USD","2000.00000000000","2021-02-08","2000.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030613","5","Payment Renewal Premium","2021-03-08","16","USD","2000.00000000000","2021-03-08","2000.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030613","5","Payment Renewal Premium","2021-04-08","16","USD","2000.00000000000","2021-04-08","2000.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030613","5","Payment Renewal Premium","2021-05-08","16","USD","2000.00000000000","2021-05-09","2000.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030613","5","Payment Renewal Premium","2021-06-08","16","USD","2000.00000000000","2021-06-08","2000.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030613","5","Payment Renewal Premium","2021-07-08","16","USD","2000.00000000000","2021-07-08","2000.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030613","5","Payment Renewal Premium","2021-08-08","16","USD","2000.00000000000","2021-08-08","2000.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030613","5","Payment Renewal Premium","2021-09-08","16","USD","2000.00000000000","2021-09-08","2000.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030613","5","Payment Renewal Premium","2021-10-08","16","USD","2000.00000000000","2021-10-10","2000.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030613","5","Payment Renewal Premium","2021-11-08","16","USD","2000.00000000000","2021-11-08","2000.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030613","5","Payment Renewal Premium","2021-12-08","16","USD","2000.00000000000","2021-12-08","2000.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030613","5","Payment Renewal Premium","2022-01-08","16","USD","2000.00000000000","2022-01-09","2000.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030613","5","Payment Renewal Premium","2022-02-08","16","USD","2000.00000000000","2022-02-08","2000.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030613","5","Payment Renewal Premium","2022-03-08","16","USD","2000.00000000000","2022-03-08","2000.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030613","5","Payment Renewal Premium","2022-04-08","16","USD","2000.00000000000","2022-04-10","2000.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030613","5","Payment Renewal Premium","2022-05-08","16","USD","2000.00000000000","2022-05-08","2000.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030613","5","Payment Renewal Premium","2022-06-08","16","USD","2000.00000000000","2022-06-08","2000.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030613","5","Payment Renewal Premium","2022-07-08","16","USD","2000.00000000000","2022-07-10","2000.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030613","5","Payment Renewal Premium","2022-08-08","16","USD","2000.00000000000","2022-08-08","2000.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030613","5","Payment Renewal Premium","2022-09-08","16","USD","2000.00000000000","2022-09-08","2000.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030613","5","Payment Renewal Premium","2022-10-08","16","USD","2000.00000000000","2022-10-09","2000.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030613","5","Payment Renewal Premium","2022-11-08","16","USD","2000.00000000000","2022-11-08","2000.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030613","5","Payment Renewal Premium","2022-12-08","16","USD","2000.00000000000","2022-12-08","2000.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030613","5","Payment Renewal Premium","2023-01-08","16","USD","2000.00000000000","2023-01-08","2000.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030613","5","Payment Renewal Premium","2023-02-08","16","USD","2000.00000000000","2023-02-08","2000.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030613","5","Payment Renewal Premium","2023-03-08","16","USD","2000.00000000000","2023-03-08","2000.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030613","5","Payment Renewal Premium","2023-04-08","16","USD","2000.00000000000","2023-04-10","2000.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030613","5","Payment Renewal Premium","2023-05-08","16","USD","2000.00000000000","2023-05-08","2000.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030613","5","Payment Renewal Premium","2023-06-08","16","USD","2000.00000000000","2023-06-08","2000.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030613","5","Payment Renewal Premium","2023-07-08","16","USD","2000.00000000000","2023-07-09","2000.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030613","5","Payment Renewal Premium","2023-08-08","16","USD","2000.00000000000","2023-08-08","2000.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030613","5","Payment Renewal Premium","2023-09-08","16","USD","2000.00000000000","2023-09-10","2000.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030613","10","Reversal","2019-07-08","16","USD","-1500.00000000000","2019-07-10","-1500.00000000000","1","10","REV"
"2023-10-01","QN10030884","5","Payment Renewal Premium","2017-12-01","16","USD","2000.00000000000","2017-12-03","2000.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030884","5","Payment Renewal Premium","2018-01-01","16","USD","2000.00000000000","2017-12-28","2000.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030884","5","Payment Renewal Premium","2018-02-01","16","USD","2000.00000000000","2018-02-06","2000.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030884","5","Payment Renewal Premium","2018-03-01","16","USD","2000.00000000000","2018-02-28","2000.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030884","5","Payment Renewal Premium","2018-04-01","16","USD","2000.00000000000","2018-03-28","2000.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030884","5","Payment Renewal Premium","2018-05-01","16","USD","2000.00000000000","2018-04-30","2000.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030884","5","Payment Renewal Premium","2018-06-01","16","USD","2000.00000000000","2018-05-31","2000.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030884","5","Payment Renewal Premium","2018-07-01","16","USD","2000.00000000000","2018-06-28","2000.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030884","5","Payment Renewal Premium","2018-08-01","16","USD","2000.00000000000","2018-07-31","2000.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030884","5","Payment Renewal Premium","2018-09-01","16","USD","2000.00000000000","2018-08-30","2000.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030884","5","Payment Renewal Premium","2018-10-01","16","USD","2000.00000000000","2018-09-30","2000.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030884","5","Payment Renewal Premium","2018-11-01","16","USD","2000.00000000000","2018-10-31","2000.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030884","5","Payment Renewal Premium","2018-12-01","16","USD","2000.00000000000","2018-11-29","2000.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030884","5","Payment Renewal Premium","2019-01-01","16","USD","2000.00000000000","2019-01-02","2000.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030884","5","Payment Renewal Premium","2019-02-01","16","USD","2000.00000000000","2019-01-31","2000.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030884","5","Payment Renewal Premium","2019-03-01","16","USD","2000.00000000000","2019-02-28","2000.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030884","5","Payment Renewal Premium","2019-04-01","16","USD","2000.00000000000","2019-03-31","2000.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030884","5","Payment Renewal Premium","2019-05-01","16","USD","2000.00000000000","2019-04-30","2000.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030884","5","Payment Renewal Premium","2019-06-01","16","USD","2000.00000000000","2019-05-30","2000.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030884","5","Payment Renewal Premium","2019-07-01","16","USD","2000.00000000000","2019-06-30","2000.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030884","5","Payment Renewal Premium","2019-08-01","16","USD","2000.00000000000","2019-07-31","2000.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030884","5","Payment Renewal Premium","2021-07-01","16","USD","1000.00000000000","2021-07-07","1000.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030884","5","Payment Renewal Premium","2021-08-01","16","USD","1000.00000000000","2021-08-08","1000.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030884","5","Payment Renewal Premium","2022-09-01","16","USD","1000.00000000000","2022-09-04","1000.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030884","10","Reversal","2019-08-01","16","USD","-2000.00000000000","2019-08-12","-2000.00000000000","1","10","REV"
"2023-10-01","QN10030894","5","Payment Renewal Premium","2017-11-30","6","EUR","650.00000000000","2017-11-30","650.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030894","5","Payment Renewal Premium","2017-12-30","6","EUR","650.00000000000","2017-12-28","650.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030894","5","Payment Renewal Premium","2018-01-30","6","EUR","650.00000000000","2018-01-29","650.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030894","5","Payment Renewal Premium","2018-02-28","6","EUR","650.00000000000","2018-02-27","650.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030894","5","Payment Renewal Premium","2018-03-30","6","EUR","650.00000000000","2018-04-24","650.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030894","5","Payment Renewal Premium","2018-04-30","6","EUR","650.00000000000","2018-04-29","650.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030894","5","Payment Renewal Premium","2018-05-30","6","EUR","650.00000000000","2018-05-29","650.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030894","5","Payment Renewal Premium","2018-06-30","6","EUR","650.00000000000","2018-06-28","650.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030894","5","Payment Renewal Premium","2018-07-30","6","EUR","650.00000000000","2018-07-29","650.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030894","5","Payment Renewal Premium","2018-08-30","6","EUR","650.00000000000","2018-08-29","650.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030894","5","Payment Renewal Premium","2018-09-30","6","EUR","650.00000000000","2018-09-27","650.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030894","5","Payment Renewal Premium","2018-10-30","6","EUR","650.00000000000","2018-10-29","650.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030894","5","Payment Renewal Premium","2018-11-30","6","EUR","650.00000000000","2018-11-29","650.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030894","5","Payment Renewal Premium","2018-12-30","6","EUR","650.00000000000","2019-01-02","650.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030894","5","Payment Renewal Premium","2019-01-30","6","EUR","650.00000000000","2019-01-29","650.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030894","5","Payment Renewal Premium","2019-02-28","6","EUR","650.00000000000","2019-02-27","650.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030894","5","Payment Renewal Premium","2019-03-30","6","EUR","650.00000000000","2019-03-28","650.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030894","5","Payment Renewal Premium","2019-04-30","6","EUR","650.00000000000","2019-04-29","650.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030894","5","Payment Renewal Premium","2019-05-30","6","EUR","650.00000000000","2019-05-29","650.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030894","5","Payment Renewal Premium","2019-06-30","6","EUR","650.00000000000","2019-06-27","650.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030894","5","Payment Renewal Premium","2019-07-30","6","EUR","650.00000000000","2019-07-29","650.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030894","5","Payment Renewal Premium","2019-08-30","6","EUR","650.00000000000","2019-08-29","650.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030894","5","Payment Renewal Premium","2019-09-30","6","EUR","650.00000000000","2019-09-29","650.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030894","5","Payment Renewal Premium","2019-10-30","6","EUR","650.00000000000","2019-10-29","650.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030894","5","Payment Renewal Premium","2019-11-30","6","EUR","650.00000000000","2019-11-28","650.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030894","5","Payment Renewal Premium","2019-12-30","6","EUR","650.00000000000","2019-12-29","650.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030894","5","Payment Renewal Premium","2020-01-30","6","EUR","650.00000000000","2020-01-29","650.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030894","5","Payment Renewal Premium","2020-02-29","6","EUR","650.00000000000","2020-02-27","650.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030894","5","Payment Renewal Premium","2020-03-30","6","EUR","650.00000000000","2020-03-29","650.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030894","5","Payment Renewal Premium","2020-04-30","6","EUR","250.00000000000","2020-06-04","250.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030894","5","Payment Renewal Premium","2020-05-30","6","EUR","250.00000000000","2020-06-07","250.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030894","5","Payment Renewal Premium","2020-06-30","6","EUR","250.00000000000","2020-08-17","250.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030894","5","Payment Renewal Premium","2020-07-30","6","EUR","250.00000000000","2020-08-18","250.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030894","5","Payment Renewal Premium","2020-08-30","6","EUR","250.00000000000","2020-08-27","250.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030894","5","Payment Renewal Premium","2020-09-30","6","EUR","250.00000000000","2020-09-29","250.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030894","5","Payment Renewal Premium","2020-10-30","6","EUR","250.00000000000","2020-10-29","250.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030894","5","Payment Renewal Premium","2020-11-30","6","EUR","250.00000000000","2020-11-29","250.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030894","5","Payment Renewal Premium","2020-12-30","6","EUR","250.00000000000","2020-12-29","250.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030894","5","Payment Renewal Premium","2021-01-30","6","EUR","250.00000000000","2021-01-28","250.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030894","5","Payment Renewal Premium","2021-02-28","6","EUR","250.00000000000","2021-02-25","250.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030894","5","Payment Renewal Premium","2021-03-30","6","EUR","250.00000000000","2021-03-29","250.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030894","5","Payment Renewal Premium","2021-04-30","6","EUR","250.00000000000","2021-04-29","250.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030894","5","Payment Renewal Premium","2021-05-30","6","EUR","250.00000000000","2021-05-27","250.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030894","5","Payment Renewal Premium","2021-06-30","6","EUR","250.00000000000","2021-06-29","250.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030894","5","Payment Renewal Premium","2021-07-30","6","EUR","250.00000000000","2021-07-29","250.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030894","5","Payment Renewal Premium","2021-08-30","6","EUR","250.00000000000","2021-08-26","250.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030894","5","Payment Renewal Premium","2021-09-30","6","EUR","250.00000000000","2021-09-29","250.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030894","5","Payment Renewal Premium","2021-10-30","6","EUR","650.00000000000","2021-10-28","650.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030894","5","Payment Renewal Premium","2021-11-30","6","EUR","650.00000000000","2021-11-29","650.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030894","5","Payment Renewal Premium","2021-12-30","6","EUR","650.00000000000","2021-12-29","650.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030894","5","Payment Renewal Premium","2022-01-30","6","EUR","650.00000000000","2022-01-27","650.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030894","5","Payment Renewal Premium","2022-02-28","6","EUR","650.00000000000","2022-02-27","650.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030894","5","Payment Renewal Premium","2022-03-30","6","EUR","650.00000000000","2022-03-29","650.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030894","5","Payment Renewal Premium","2022-04-30","6","EUR","650.00000000000","2022-04-28","650.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030894","5","Payment Renewal Premium","2022-05-30","6","EUR","650.00000000000","2022-05-29","650.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030894","5","Payment Renewal Premium","2022-06-30","6","EUR","650.00000000000","2022-06-29","650.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030894","5","Payment Renewal Premium","2022-07-30","6","EUR","650.00000000000","2022-07-28","650.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030894","5","Payment Renewal Premium","2022-08-30","6","EUR","650.00000000000","2022-08-29","650.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030894","5","Payment Renewal Premium","2022-09-30","6","EUR","650.00000000000","2022-09-29","650.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030894","5","Payment Renewal Premium","2022-10-30","6","EUR","650.00000000000","2022-10-27","650.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030894","5","Payment Renewal Premium","2022-11-30","6","EUR","650.00000000000","2022-11-29","650.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030894","5","Payment Renewal Premium","2022-12-30","6","EUR","650.00000000000","2022-12-29","650.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030894","5","Payment Renewal Premium","2023-01-30","6","EUR","650.00000000000","2023-01-29","650.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030894","5","Payment Renewal Premium","2023-02-28","6","EUR","650.00000000000","2023-02-27","650.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030894","5","Payment Renewal Premium","2023-03-30","6","EUR","650.00000000000","2023-03-29","650.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030894","5","Payment Renewal Premium","2023-04-30","6","EUR","650.00000000000","2023-04-27","650.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030894","5","Payment Renewal Premium","2023-05-30","6","EUR","650.00000000000","2023-05-29","650.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030894","5","Payment Renewal Premium","2023-06-30","6","EUR","650.00000000000","2023-06-29","650.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030894","5","Payment Renewal Premium","2023-07-30","6","EUR","650.00000000000","2023-09-06","650.00000000000","0","7","Standing Order/Cheque"
"2023-10-01","QN10030894","5","Payment Renewal Premium","2023-08-30","6","EUR","650.00000000000","2023-09-07","650.00000000000","0","7","Standing Order/Cheque"
