"System_Dt","Policy_No","Cash_Tran_Deal_Ref","TransactionID","Cash_Tran_Date","Cash_Tran_Description_ID","Cash_Tran_Description","Cash_Tran_Narrative","Cash_Tran_Debit_Amt","Cash_Tran_Credit_Amt","Cash_Tran_Curr_ID","Cash_Tran_Curr","Cash_Tran_FX_Rate","Asset_Tran_Ref"
"2023-09-28","PM10015761","","18131770","2023-03-21","98","Withdrawal","Withdrawal","550.000000","0.000000","8","GBP","",""
"2023-09-28","PM10015761","","18196214","2023-03-31","41","Income and Expenses","Interest earned","0.000000","35.310000","8","GBP","",""
"2023-09-28","PM10015761","","18179564","2023-03-31","22","Dividend Receipt","Net Dividend receipt for 7900.00 nominal of Barclays PLC","0.000000","395.000000","8","GBP","",""
"2023-09-28","PM10015761","","18205085","2023-04-01","6","Admin Fee","Flat Administration Fee","102.500000","0.000000","8","GBP","",""
"2023-09-28","PM10015761","","18205084","2023-04-01","26","Establishment Fee","Establishment Fee","334.850000","0.000000","8","GBP","",""
"2023-09-28","PM10015761","","18318171","2023-04-28","22","Dividend Receipt","Net Dividend receipt for 9088.00 nominal of Henderson High Income Trust","0.000000","234.020000","8","GBP","",""
"2023-09-28","PM10015761","","18335633","2023-04-30","41","Income and Expenses","Interest earned","0.000000","73.980000","8","GBP","",""
"2023-09-28","PM10015761","","18403791","2023-05-16","22","Dividend Receipt","Net Dividend receipt for 7599.00 nominal of Abrdn Plc Equity ","0.000000","554.730000","8","GBP","",""
"2023-09-28","PM10015761","","18428433","2023-05-23","22","Dividend Receipt","Net Dividend receipt for 23434.00 nominal of Lloyds Banking Group PLC","0.000000","374.940000","8","GBP","",""
"2023-09-28","PM10015761","","18472637","2023-06-01","41","Income and Expenses","Interest earned","0.000000","88.950000","8","GBP","",""
"2023-09-28","PM10015761","","18707870","2023-06-30","41","Income and Expenses","Interest earned","0.000000","81.620000","8","GBP","",""
"2023-09-28","PM10015761","","18653277","2023-07-01","26","Establishment Fee","Establishment Fee","334.850000","0.000000","8","GBP","",""
"2023-09-28","PM10015761","","18653276","2023-07-01","6","Admin Fee","Flat Administration Fee","102.500000","0.000000","8","GBP","",""
"2023-09-28","PM10015761","","18743446","2023-07-20","22","Dividend Receipt","Net Dividend receipt for 2985.00 nominal of WisdomTree UK Equity Income UCITS ETF","0.000000","334.920000","8","GBP","",""
"2023-09-28","PM10015761","","18786903","2023-07-28","22","Dividend Receipt","Net Dividend receipt for 9088.00 nominal of Henderson High Income Trust","0.000000","234.020000","8","GBP","",""
"2023-09-28","PM10015761","","18817631","2023-07-31","41","Income and Expenses","Interest earned","0.000000","86.900000","8","GBP","",""
"2023-09-28","PM10015761","","18990569","2023-08-31","41","Income and Expenses","Interest earned","0.000000","87.790000","8","GBP","",""
"2023-09-28","PM10015761","","19053476","2023-09-12","22","Dividend Receipt","Net Dividend receipt for 23434.00 nominal of Lloyds Banking Group PLC","0.000000","215.590000","8","GBP","",""
"2023-09-28","PM10015761","","19072735","2023-09-15","22","Dividend Receipt","Net Dividend receipt for 7900.00 nominal of Barclays PLC","0.000000","213.300000","8","GBP","",""
"2023-09-28","PM10015761","","19107572","2023-09-26","22","Dividend Receipt","Net Dividend receipt for 7599.00 nominal of Abrdn Plc Equity ","0.000000","554.730000","8","GBP","",""
"2023-09-28","PM10015763","","15102057","2021-04-26","68","Premium Received","Premium_Received","0.000000","260585.000000","8","GBP","",""
"2023-09-28","PM10015763","4081287","15144845","2021-05-05","14","Custody Charge","Custody Charge JO Hambro Global Opportunities Fund GBP I","40.000000","0.000000","8","GBP","",""
"2023-09-28","PM10015763","4081285","15144837","2021-05-05","14","Custody Charge","Custody Charge Invesco Sterling Bond Fund C Acc GBP","40.000000","0.000000","8","GBP","",""
"2023-09-28","PM10015763","4081283","15152156","2021-05-05","14","Custody Charge","Custody Charge Vanguard LifeStrategy 60% Equity Fund A Acc","40.000000","0.000000","8","GBP","",""
"2023-09-28","PM10015763","4081281","15152155","2021-05-05","14","Custody Charge","Custody Charge Vanguard LifeStrategy 40% Equity Fund A Acc","40.000000","0.000000","8","GBP","",""
"2023-09-28","PM10015763","4081286","15156175","2021-05-06","14","Custody Charge","Custody Charge iShares Developed World ESG Screened Index Fund D Dist GBP","40.000000","0.000000","8","GBP","",""
"2023-09-28","PM10015763","4081284","15175691","2021-05-06","14","Custody Charge","Custody Charge Optimus Core Strategy Fund B GBP A","40.000000","0.000000","8","GBP","",""
"2023-09-28","PM10015763","4081283","15157311","2021-05-07","13","Buy Variable Security","Buy 235.9837 units of Vanguard LifeStrategy 60% Equity Fund A Acc","52117.000000","0.000000","8","GBP","1.000000000000000000","FS20466208"
"2023-09-28","PM10015763","4081281","15157310","2021-05-07","13","Buy Variable Security","Buy 266.7742 units of Vanguard LifeStrategy 40% Equity Fund A Acc","52117.000000","0.000000","8","GBP","1.000000000000000000","FS20466204"
"2023-09-28","PM10015763","4081285","15162664","2021-05-10","13","Buy Variable Security","Buy 4597.964 units of Invesco Sterling Bond Fund C Acc GBP","26058.500000","0.000000","8","GBP","1.000000000000000000","FS20466206"
"2023-09-28","PM10015763","4081287","15162663","2021-05-10","13","Buy Variable Security","Buy 17504.59 units of JO Hambro Global Opportunities Fund GBP I","39087.750000","0.000000","8","GBP","1.000000000000000000","FS20466205"
"2023-09-28","PM10015763","4081286","15169393","2021-05-11","13","Buy Variable Security","Buy 1846.29 units of iShares Developed World ESG Screened Index Fund D Dist GBP","26058.500000","0.000000","8","GBP","1.000000000000000000","FS20466209"
"2023-09-28","PM10015763","4081284","15175821","2021-05-12","13","Buy Variable Security","Buy 45232.5985 units of Optimus Core Strategy Fund B GBP A","52117.000000","0.000000","8","GBP","1.000000000000000000","FS20466207"
"2023-09-28","PM10015763","","15491381","2021-07-26","26","Establishment Fee","Establishment Fee","697.060000","0.000000","8","GBP","",""
"2023-09-28","PM10015763","","15491380","2021-07-26","6","Admin Fee","Flat Administration Fee","100.000000","0.000000","8","GBP","",""
"2023-09-28","PM10015763","","15491379","2021-07-26","151","Financial Adviser Fee","Financial Adviser Fee","334.010000","0.000000","8","GBP","",""
"2023-09-28","PM10015763","","15509799","2021-07-30","22","Dividend Receipt","Net dividend receipt of 125.46 for 1846.29 nominal of iShares Developed World ESG Screened Index Fund D Dist GBP","0.000000","125.460000","8","GBP","",""
"2023-09-28","PM10015763","4356076","15864564","2021-10-19","83","Sell Variable Security","Sell 45232.5985 units of Optimus Core Strategy Fund B GBP A (In Liquidation)","0.000000","52392.920000","8","GBP","1.000000000000000000",""
"2023-09-28","PM10015763","","15862660","2021-10-26","6","Admin Fee","Flat Administration Fee","100.000000","0.000000","8","GBP","",""
"2023-09-28","PM10015763","","15862659","2021-10-26","26","Establishment Fee","Establishment Fee","697.060000","0.000000","8","GBP","",""
"2023-09-28","PM10015763","","15862658","2021-10-26","151","Financial Adviser Fee","Financial Adviser Fee","267.850000","0.000000","8","GBP","",""
"2023-09-28","PM10015763","","15901078","2021-10-28","22","Dividend Receipt","Net Dividend receipt for 45232.60 nominal of Optimus Core Strategy Fund B GBP A (In Liquidation)","0.000000","375.430000","8","GBP","",""
"2023-09-28","PM10015763","","15880450","2021-10-29","22","Dividend Receipt","Net Dividend receipt for 1846.29 nominal of iShares Developed World ESG Screened Index Fund D Dist GBP","0.000000","69.570000","8","GBP","",""
"2023-09-28","PM10015763","4368539","15922039","2021-11-09","14","Custody Charge","Custody Charge JO Hambro Global Opportunities Fund GBP I","40.000000","0.000000","8","GBP","",""
"2023-09-28","PM10015763","4368538","15922009","2021-11-09","14","Custody Charge","Custody Charge Invesco Sterling Bond Fund C Acc GBP","40.000000","0.000000","8","GBP","",""
"2023-09-28","PM10015763","4368540","15925701","2021-11-09","14","Custody Charge","Custody Charge Vanguard LifeStrategy 40% Equity Fund A Acc","40.000000","0.000000","8","GBP","",""
"2023-09-28","PM10015763","4368541","15925539","2021-11-09","14","Custody Charge","Custody Charge Vanguard LifeStrategy 60% Equity Fund A Acc","40.000000","0.000000","8","GBP","",""
"2023-09-28","PM10015763","4368542","15930425","2021-11-10","14","Custody Charge","Custody Charge iShares Developed World ESG Screened Index Fund D Dist GBP","40.000000","0.000000","8","GBP","",""
"2023-09-28","PM10015763","4368542","15930424","2021-11-10","15","Dealing Charge","Dealing Charge iShares Developed World ESG Screened Index Fund D Dist GBP","20.000000","0.000000","8","GBP","",""
"2023-09-28","PM10015763","4368541","15930633","2021-11-11","83","Sell Variable Security","Sell 235.9837 units of Vanguard LifeStrategy 60% Equity Fund A Acc","0.000000","55847.910000","8","GBP","1.000000000000000000","FS23455436"
"2023-09-28","PM10015763","4368540","15930632","2021-11-11","83","Sell Variable Security","Sell 266.7742 units of Vanguard LifeStrategy 40% Equity Fund A Acc","0.000000","55102.220000","8","GBP","1.000000000000000000","FS23455434"
"2023-09-28","PM10015763","4368539","15937291","2021-11-12","83","Sell Variable Security","Sell 17504.59 units of JO Hambro Global Opportunities Fund GBP I","0.000000","40873.220000","8","GBP","1.000000000000000000","FS23455433"
"2023-09-28","PM10015763","4368538","15937290","2021-11-12","83","Sell Variable Security","Sell 4597.964 units of Invesco Sterling Bond Fund C Acc GBP","0.000000","26281.960000","8","GBP","1.000000000000000000","FS23455431"
"2023-09-28","PM10015763","4368542","15942144","2021-11-15","83","Sell Variable Security","Sell 1846.29 units of iShares Developed World ESG Screened Index Fund D Dist GBP","0.000000","29208.680000","8","GBP","1.000000000000000000","FS23455437"
"2023-09-28","PM10015763","4379890","15946081","2021-11-16","14","Custody Charge","Custody Charge UBS Bloomberg Barclays TIPS 1-10 UCITS ETF GBP","40.000000","0.000000","8","GBP","",""
"2023-09-28","PM10015763","4379890","15946080","2021-11-16","15","Dealing Charge","Dealing Charge UBS Bloomberg Barclays TIPS 1-10 UCITS ETF GBP","20.000000","0.000000","8","GBP","",""
"2023-09-28","PM10015763","4379885","15946079","2021-11-16","14","Custody Charge","Custody Charge Xtrackers MSCI World Momentum UCITS ETF 1C GBP","40.000000","0.000000","8","GBP","",""
"2023-09-28","PM10015763","4379885","15946078","2021-11-16","15","Dealing Charge","Dealing Charge Xtrackers MSCI World Momentum UCITS ETF 1C GBP","20.000000","0.000000","8","GBP","",""
"2023-09-28","PM10015763","4379887","15946077","2021-11-16","14","Custody Charge","Custody Charge xTrackers MSCI World Value UCITS ETF","40.000000","0.000000","8","GBP","",""
"2023-09-28","PM10015763","4379887","15946076","2021-11-16","15","Dealing Charge","Dealing Charge xTrackers MSCI World Value UCITS ETF","20.000000","0.000000","8","GBP","",""
"2023-09-28","PM10015763","4379888","15945717","2021-11-16","14","Custody Charge","Custody Charge Fidelity Global Dividend Fund GBP W Acc ","40.000000","0.000000","8","GBP","",""
"2023-09-28","PM10015763","4379888","15945716","2021-11-16","15","Dealing Charge","Dealing Charge Fidelity Global Dividend Fund GBP W Acc ","20.000000","0.000000","8","GBP","",""
"2023-09-28","PM10015763","4379886","15945648","2021-11-16","14","Custody Charge","Custody Charge Fundsmith Equity Feeder I Acc GBP","40.000000","0.000000","8","GBP","",""
"2023-09-28","PM10015763","4379886","15945647","2021-11-16","15","Dealing Charge","Dealing Charge Fundsmith Equity Feeder I Acc GBP","20.000000","0.000000","8","GBP","",""
"2023-09-28","PM10015763","4379889","15945428","2021-11-16","14","Custody Charge","Custody Charge Standard Life Investments Global SICAV II - Global Smaller Companies Fund D Acc GBP","40.000000","0.000000","8","GBP","",""
"2023-09-28","PM10015763","4379889","15945427","2021-11-16","15","Dealing Charge","Dealing Charge Standard Life Investments Global SICAV II - Global Smaller Companies Fund D Acc GBP","20.000000","0.000000","8","GBP","",""
"2023-09-28","PM10015763","4379891","15949667","2021-11-16","14","Custody Charge","Custody Charge Vanguard Global Bond Index GBP Hedged Acc","40.000000","0.000000","8","GBP","",""
"2023-09-28","PM10015763","4379891","15949666","2021-11-16","15","Dealing Charge","Dealing Charge Vanguard Global Bond Index GBP Hedged Acc","20.000000","0.000000","8","GBP","",""
"2023-09-28","PM10015763","4379884","15954531","2021-11-17","14","Custody Charge","Custody Charge iShares Developed World Index Fund D Acc","40.000000","0.000000","8","GBP","",""
"2023-09-28","PM10015763","4379884","15954530","2021-11-17","15","Dealing Charge","Dealing Charge iShares Developed World Index Fund D Acc","20.000000","0.000000","8","GBP","",""
"2023-09-28","PM10015763","4379890","15955007","2021-11-18","13","Buy Variable Security","Buy 1587 units of UBS Bloomberg Barclays TIPS 1-10 UCITS ETF GBP","24348.630000","0.000000","8","GBP","1.000000000000000000","CA0JY207"
"2023-09-28","PM10015763","4379887","15954918","2021-11-18","13","Buy Variable Security","Buy 1322 units of xTrackers MSCI World Value UCITS ETF","37885.610000","0.000000","8","GBP","1.000000000000000000","CA0JY205"
"2023-09-28","PM10015763","4379885","15954917","2021-11-18","13","Buy Variable Security","Buy 944 units of Xtrackers MSCI World Momentum UCITS ETF 1C GBP","40573.000000","0.000000","8","GBP","1.000000000000000000","CA0JY206"
"2023-09-28","PM10015763","4379891","15954872","2021-11-18","13","Buy Variable Security","Buy 133.03 units of Vanguard Global Bond Index GBP Hedged Acc","21652.050000","0.000000","8","GBP","1.000000000000000000","FS23642318"
"2023-09-28","PM10015763","4379889","15958232","2021-11-19","13","Buy Variable Security","Buy 1531.34 units of Standard Life Investments Global SICAV II - Global Smaller Companies Fund D Acc GBP","27065.060000","0.000000","8","GBP","1.000000000000000000","FS23642317"
"2023-09-28","PM10015763","4379888","15958231","2021-11-19","13","Buy Variable Security","Buy 14505.62 units of Fidelity Global Dividend Fund GBP W Acc ","32478.080000","0.000000","8","GBP","1.000000000000000000","FS23642316"
"2023-09-28","PM10015763","4379886","15965851","2021-11-22","13","Buy Variable Security","Buy 957.02 units of Fundsmith Equity Feeder I Acc GBP","37891.080000","0.000000","8","GBP","1.000000000000000000","FS23642315"
"2023-09-28","PM10015763","4379884","15965850","2021-11-22","13","Buy Variable Security","Buy 2302.5 units of iShares Developed World Index Fund D Acc","40597.600000","0.000000","8","GBP","1.000000000000000000","FS23642314"
"2023-09-28","PM10015763","","16263787","2022-01-26","26","Establishment Fee","Establishment Fee","697.060000","0.000000","8","GBP","",""
"2023-09-28","PM10015763","","16263786","2022-01-26","6","Admin Fee","Flat Administration Fee","100.000000","0.000000","8","GBP","",""
"2023-09-28","PM10015763","","16263785","2022-01-26","151","Financial Adviser Fee","Financial Adviser Fee","314.850000","0.000000","8","GBP","",""
"2023-09-28","PM10015763","","16646997","2022-04-26","26","Establishment Fee","Establishment Fee","697.060000","0.000000","8","GBP","",""
"2023-09-28","PM10015763","","16646996","2022-04-26","6","Admin Fee","Flat Administration Fee","100.000000","0.000000","8","GBP","",""
"2023-09-28","PM10015763","","16646995","2022-04-26","151","Financial Adviser Fee","Financial Adviser Fee","310.600000","0.000000","8","GBP","",""
"2023-09-28","PM10015763","","16776124","2022-05-25","98","Withdrawal","Withdrawal","500.000000","0.000000","8","GBP","",""
"2023-09-28","PM10015763","4787135","17023423","2022-07-21","14","Custody Charge","Custody Charge Fundsmith Equity Feeder I Acc GBP","40.000000","0.000000","8","GBP","",""
"2023-09-28","PM10015763","4787135","17023422","2022-07-21","15","Dealing Charge","Dealing Charge Fundsmith Equity Feeder I Acc GBP","20.000000","0.000000","8","GBP","",""
"2023-09-28","PM10015763","","17041810","2022-07-26","6","Admin Fee","Flat Administration Fee","102.500000","0.000000","8","GBP","",""
"2023-09-28","PM10015763","","17041809","2022-07-26","26","Establishment Fee","Establishment Fee","697.060000","0.000000","8","GBP","",""
"2023-09-28","PM10015763","","17041808","2022-07-26","151","Financial Adviser Fee","Financial Adviser Fee","301.750000","0.000000","8","GBP","",""
"2023-09-28","PM10015763","4787135","17043858","2022-07-27","83","Sell Variable Security","Sell 957.02 units of Fundsmith Equity Feeder I Acc GBP","0.000000","33470.630000","8","GBP","1.000000000000000000","FS28309232"
"2023-09-28","PM10015763","4800565","17052346","2022-07-28","14","Custody Charge","Custody Charge Morgan Stanley Investment Funds Global Sustain ZH GBP Acc","40.000000","0.000000","8","GBP","",""
"2023-09-28","PM10015763","4800565","17052345","2022-07-28","15","Dealing Charge","Dealing Charge Morgan Stanley Investment Funds Global Sustain ZH GBP Acc","20.000000","0.000000","8","GBP","",""
"2023-09-28","PM10015763","4800565","17074003","2022-08-02","13","Buy Variable Security","Buy 1156.153 units of Morgan Stanley Investment Funds Global Sustain ZH GBP Acc","33470.630000","0.000000","8","GBP","1.000000000000000000","FS28416755"
"2023-09-28","PM10015763","","17447884","2022-10-26","26","Establishment Fee","Establishment Fee","697.060000","0.000000","8","GBP","",""
"2023-09-28","PM10015763","","17447883","2022-10-26","6","Admin Fee","Flat Administration Fee","102.500000","0.000000","8","GBP","",""
"2023-09-28","PM10015763","","17447882","2022-10-26","151","Financial Adviser Fee","Financial Adviser Fee","294.800000","0.000000","8","GBP","",""
"2023-09-28","PM10015763","5036433","17643898","2022-11-29","13","Buy Variable Security","Buy 1531.34 units of Aberdeen Standard SICAV II - Global Smaller Companies Fund GBP via Stock Transformation","27065.060000","0.000000","8","GBP","1.000000000000000000",""
"2023-09-28","PM10015763","5036432","17643897","2022-11-29","83","Sell Variable Security","Sell 1531.34 units of Standard Life Investments Global SICAV II - Global Smaller Companies Fund D Acc GBP via Stock Transformation","0.000000","27065.060000","8","GBP","1.000000000000000000",""
"2023-09-28","PM10015763","","17763589","2022-12-31","41","Income and Expenses","Interest earned","0.000000","1.850000","8","GBP","",""
"2023-09-28","PM10015763","","17864165","2023-01-26","26","Establishment Fee","Establishment Fee","697.060000","0.000000","8","GBP","",""
"2023-09-28","PM10015763","","17864164","2023-01-26","6","Admin Fee","Flat Administration Fee","102.500000","0.000000","8","GBP","",""
"2023-09-28","PM10015763","","17864163","2023-01-26","151","Financial Adviser Fee","Financial Adviser Fee","304.980000","0.000000","8","GBP","",""
"2023-09-28","PM10015763","","17989595","2023-01-31","41","Income and Expenses","Interest earned","0.000000","2.960000","8","GBP","",""
"2023-09-28","PM10015763","","18035728","2023-02-28","41","Income and Expenses","Interest earned","0.000000","1.220000","8","GBP","",""
"2023-09-28","PM10015763","","18131771","2023-03-21","98","Withdrawal","Withdrawal","550.000000","0.000000","8","GBP","",""
"2023-09-28","PM10015763","","18196216","2023-03-31","41","Income and Expenses","Interest earned","0.000000","1.830000","8","GBP","",""
"2023-09-28","PM10015763","","18303723","2023-04-26","6","Admin Fee","Flat Administration Fee","102.500000","0.000000","8","GBP","",""
"2023-09-28","PM10015763","","18303722","2023-04-26","26","Establishment Fee","Establishment Fee","697.060000","0.000000","8","GBP","",""
"2023-09-28","PM10015763","","18303721","2023-04-26","151","Financial Adviser Fee","Financial Adviser Fee","304.080000","0.000000","8","GBP","",""
"2023-09-28","PM10015763","","18335635","2023-04-30","41","Income and Expenses","Interest earned","0.000000","1.130000","8","GBP","",""
"2023-09-28","PM10015763","","18472639","2023-06-01","41","Income and Expenses","Interest charged ","0.900000","0.000000","8","GBP","",""
"2023-09-28","PM10015763","","18707872","2023-06-30","41","Income and Expenses","Interest charged ","0.840000","0.000000","8","GBP","",""
"2023-09-28","PM10015763","","18777796","2023-07-26","26","Establishment Fee","Establishment Fee","697.060000","0.000000","8","GBP","",""
"2023-09-28","PM10015763","","18777795","2023-07-26","6","Admin Fee","Flat Administration Fee","114.080000","0.000000","8","GBP","",""
"2023-09-28","PM10015763","","18777794","2023-07-26","151","Financial Adviser Fee","Financial Adviser Fee","309.390000","0.000000","8","GBP","",""
"2023-09-28","PM10015763","","18817633","2023-07-31","41","Income and Expenses","Interest charged ","2.890000","0.000000","8","GBP","",""
"2023-09-28","PM10015763","","18990571","2023-08-31","41","Income and Expenses","Interest charged ","10.970000","0.000000","8","GBP","",""
"2023-09-28","PM10015795","","15173207","2021-05-12","68","Premium Received","Premium_Received","0.000000","50000.000000","8","GBP","",""
"2023-09-28","PM10015795","4108859","15218223","2021-05-21","14","Custody Charge","Custody Charge Fundsmith Equity T Acc GBP","40.000000","0.000000","8","GBP","",""
"2023-09-28","PM10015795","4108860","15226148","2021-05-21","14","Custody Charge","Custody Charge Vanguard LifeStrategy 60% Equity Fund A Acc","40.000000","0.000000","8","GBP","",""
"2023-09-28","PM10015795","4108860","15230622","2021-05-25","13","Buy Variable Security","Buy 111.8569 units of Vanguard LifeStrategy 60% Equity Fund A Acc","24500.000000","0.000000","8","GBP","1.000000000000000000","FS20742351"
"2023-09-28","PM10015795","4108859","15241528","2021-05-27","13","Buy Variable Security","Buy 4252.59 units of Fundsmith Equity T Acc GBP","24500.000000","0.000000","8","GBP","1.000000000000000000","FS20742352"
"2023-09-28","PM10015795","","15580022","2021-08-12","26","Establishment Fee","Establishment Fee","137.500000","0.000000","8","GBP","",""
"2023-09-28","PM10015795","","15580021","2021-08-12","6","Admin Fee","Flat Administration Fee","100.000000","0.000000","8","GBP","",""
"2023-09-28","PM10015795","","15580020","2021-08-12","151","Financial Adviser Fee","Financial Adviser Fee","117.160000","0.000000","8","GBP","",""
"2023-09-28","PM10015795","","15939597","2021-11-12","6","Admin Fee","Flat Administration Fee","100.000000","0.000000","8","GBP","",""
"2023-09-28","PM10015795","","15939596","2021-11-12","26","Establishment Fee","Establishment Fee","137.500000","0.000000","8","GBP","",""
"2023-09-28","PM10015795","","15939595","2021-11-12","151","Financial Adviser Fee","Financial Adviser Fee","137.530000","0.000000","8","GBP","",""
"2023-09-28","PM10015795","","16341707","2022-02-12","26","Establishment Fee","Establishment Fee","137.500000","0.000000","8","GBP","",""
"2023-09-28","PM10015795","","16341706","2022-02-12","6","Admin Fee","Flat Administration Fee","100.000000","0.000000","8","GBP","",""
"2023-09-28","PM10015795","","16341705","2022-02-12","151","Financial Adviser Fee","Financial Adviser Fee","126.740000","0.000000","8","GBP","",""
"2023-09-28","PM10015795","","16413787","2022-02-28","41","Income and Expenses","Interest charged ","0.440000","0.000000","8","GBP","",""
"2023-09-28","PM10015795","","16547422","2022-03-31","41","Income and Expenses","Interest charged ","0.770000","0.000000","8","GBP","",""
"2023-09-28","PM10015795","","16667578","2022-04-30","41","Income and Expenses","Interest charged ","0.880000","0.000000","8","GBP","",""
"2023-09-28","PM10015795","","16726813","2022-05-12","26","Establishment Fee","Establishment Fee","137.500000","0.000000","8","GBP","",""
"2023-09-28","PM10015795","","16726812","2022-05-12","6","Admin Fee","Flat Administration Fee","100.000000","0.000000","8","GBP","",""
"2023-09-28","PM10015795","","16726811","2022-05-12","151","Financial Adviser Fee","Financial Adviser Fee","118.560000","0.000000","8","GBP","",""
"2023-09-28","PM10015795","","16808243","2022-05-31","41","Income and Expenses","Interest charged ","1.980000","0.000000","8","GBP","",""
"2023-09-28","PM10015795","","16936598","2022-06-30","41","Income and Expenses","Interest charged ","2.520000","0.000000","8","GBP","",""
"2023-09-28","PM10015795","","17062414","2022-07-31","41","Income and Expenses","Interest charged ","2.620000","0.000000","8","GBP","",""
"2023-09-28","PM10015795","","17131623","2022-08-12","6","Admin Fee","Flat Administration Fee","102.500000","0.000000","8","GBP","",""
"2023-09-28","PM10015795","","17131622","2022-08-12","26","Establishment Fee","Establishment Fee","137.500000","0.000000","8","GBP","",""
"2023-09-28","PM10015795","","17131621","2022-08-12","151","Financial Adviser Fee","Financial Adviser Fee","125.030000","0.000000","8","GBP","",""
"2023-09-28","PM10015795","","17193932","2022-08-31","41","Income and Expenses","Interest charged ","3.840000","0.000000","8","GBP","",""
"2023-09-28","PM10015795","","17224828","2022-09-08","41","Income and Expenses","Interest charged ","0.860000","0.000000","8","GBP","",""
"2023-09-28","PM10015795","","17340557","2022-09-30","41","Income and Expenses","Interest charged ","3.440000","0.000000","8","GBP","",""
"2023-09-28","PM10015795","","17468700","2022-10-31","41","Income and Expenses","Interest charged ","5.940000","0.000000","8","GBP","",""
"2023-09-28","PM10015795","","17599251","2022-10-31","41","Income and Expenses","Interest charged ","7.280000","0.000000","8","GBP","",""
"2023-09-28","PM10015795","","17532431","2022-11-12","6","Admin Fee","Flat Administration Fee","102.500000","0.000000","8","GBP","",""
"2023-09-28","PM10015795","","17532430","2022-11-12","26","Establishment Fee","Establishment Fee","137.500000","0.000000","8","GBP","",""
"2023-09-28","PM10015795","","17532429","2022-11-12","151","Financial Adviser Fee","Financial Adviser Fee","118.290000","0.000000","8","GBP","",""
"2023-09-28","PM10015795","","17763625","2022-12-31","41","Income and Expenses","Interest charged ","8.720000","0.000000","8","GBP","",""
"2023-09-28","PM10015795","","17795969","2023-01-08","151","Financial Adviser Fee","Financial Adviser Fee","73.640000","0.000000","8","GBP","",""
"2023-09-28","PM10015795","","17989632","2023-01-31","41","Income and Expenses","Interest charged ","9.360000","0.000000","8","GBP","",""
"2023-09-28","PM10015795","","17947165","2023-02-12","26","Establishment Fee","Establishment Fee","137.500000","0.000000","8","GBP","",""
"2023-09-28","PM10015795","","17947164","2023-02-12","6","Admin Fee","Flat Administration Fee","102.500000","0.000000","8","GBP","",""
"2023-09-28","PM10015795","","17947163","2023-02-12","47","Investment Advisor Fee","Investment Advisor Fee","52.880000","0.000000","8","GBP","",""
"2023-09-28","PM10015795","","18035768","2023-02-28","41","Income and Expenses","Interest charged ","11.320000","0.000000","8","GBP","",""
"2023-09-28","PM10015795","","18196255","2023-03-31","41","Income and Expenses","Interest charged ","13.250000","0.000000","8","GBP","",""
"2023-09-28","PM10015795","","18335675","2023-04-30","41","Income and Expenses","Interest charged ","11.270000","0.000000","8","GBP","",""
"2023-09-28","PM10015795","","18395643","2023-05-12","6","Admin Fee","Flat Administration Fee","102.500000","0.000000","8","GBP","",""
"2023-09-28","PM10015795","","18395642","2023-05-12","26","Establishment Fee","Establishment Fee","137.500000","0.000000","8","GBP","",""
"2023-09-28","PM10015795","","18395641","2023-05-12","47","Investment Advisor Fee","Investment Advisor Fee","123.100000","0.000000","8","GBP","",""
"2023-09-28","PM10015795","","18472680","2023-06-01","41","Income and Expenses","Interest charged ","16.610000","0.000000","8","GBP","",""
"2023-09-28","PM10015795","","18707915","2023-06-30","41","Income and Expenses","Interest charged ","16.560000","0.000000","8","GBP","",""
"2023-09-28","PM10015795","","18817676","2023-07-31","41","Income and Expenses","Interest charged ","18.730000","0.000000","8","GBP","",""
"2023-09-28","PM10015795","","18899291","2023-08-12","6","Admin Fee","Flat Administration Fee","114.080000","0.000000","8","GBP","",""
"2023-09-28","PM10015795","","18899290","2023-08-12","26","Establishment Fee","Establishment Fee","137.500000","0.000000","8","GBP","",""
"2023-09-28","PM10015795","","18899289","2023-08-12","47","Investment Advisor Fee","Investment Advisor Fee","122.550000","0.000000","8","GBP","",""
"2023-09-28","PM10015795","","18990622","2023-08-31","41","Income and Expenses","Interest charged ","21.050000","0.000000","8","GBP","",""
"2023-09-28","PM10015852","","15434494","2021-07-12","68","Premium Received","Premium_Received","0.000000","66594.000000","8","GBP","",""
"2023-09-28","PM10015852","4263006","15611253","2021-08-23","14","Custody Charge","Custody Charge Fundsmith Equity I Acc GBP","40.000000","0.000000","8","GBP","",""
"2023-09-28","PM10015852","4263007","15611235","2021-08-23","14","Custody Charge","Custody Charge Liontrust Sustainable Future Global Growth 2 Net Acc GBP","40.000000","0.000000","8","GBP","",""
"2023-09-28","PM10015852","4263010","15611229","2021-08-23","14","Custody Charge","Custody Charge Baillie Gifford UK & Balanced Funds ICVC - Managed Retail CLS B Acc","40.000000","0.000000","8","GBP","",""
"2023-09-28","PM10015852","4263012","15611174","2021-08-23","14","Custody Charge","Custody Charge BNY Mellon Global High Yield Bond B Inc GBP","40.000000","0.000000","8","GBP","",""
"2023-09-28","PM10015852","4263008","15611127","2021-08-23","14","Custody Charge","Custody Charge Lindsell Train Global Equity Fund B","40.000000","0.000000","8","GBP","",""
